,x,y
1963,111.9559471,214.1513341
1964,112.0292062,213.8999937
1965,112.1029038,213.6487815
1966,112.1770398,213.3976983
1967,112.2516138,213.1467449
1968,112.3266258,212.895922
1969,112.4020754,212.6452305
1970,112.4779624,212.394671
1971,112.5542866,212.1442443
1972,112.6310478,211.8939512
1973,112.7082457,211.6437925
1974,112.7858801,211.3937689
1975,112.8639507,211.1438812
1976,112.9424574,210.8941301
1977,113.0213998,210.6445164
1978,113.1007778,210.3950409
1979,113.1805911,210.1457043
1980,113.2608394,209.8965073
1981,113.3415226,209.6474508
1982,113.4226403,209.3985356
1983,113.5041923,209.1497622
1984,113.5861784,208.9011316
1985,113.6685983,208.6526445
1986,113.7514517,208.4043015
1987,113.8347385,208.1561036
1988,113.9184583,207.9080514
1989,114.002611,207.6601457
1990,114.0871962,207.4123873
1991,114.1722137,207.1647768
1992,114.2576632,206.9173152
1993,114.3435445,206.670003
1994,114.4298573,206.4228411
1995,114.5166013,206.1758302
1996,114.6037763,205.9289711
1997,114.6913821,205.6822645
1998,114.7794183,205.4357112
1999,114.8678847,205.189312
2000,114.9567809,204.9430675
2001,115.0461069,204.6969785
2002,115.1358622,204.4510458
2003,115.2260466,204.2052702
2004,115.3166598,203.9596523
2005,115.4077016,203.7141929
2006,115.4991716,203.4688928
2007,115.5910696,203.2237527
2008,115.6833954,202.9787734
2009,115.7761485,202.7339556
2010,115.8693289,202.4893001
2011,115.962936,202.2448076
2012,116.0569698,202.0004788
2013,116.1514298,201.7563145
2014,116.2463159,201.5123154
2015,116.3416276,201.2684823
2016,116.4373648,201.024816
2017,116.5335271,200.7813171
2018,116.6301143,200.5379864
2019,116.727126,200.2948247
2020,116.8245619,200.0518326
2021,116.9224218,199.809011
2022,117.0207054,199.5663605
2023,117.1194123,199.323882
2024,117.2185422,199.0815761
2025,117.318095,198.8394435
2026,117.4180701,198.5974851
2027,117.5184674,198.3557016
2028,117.6192866,198.1140937
2029,117.7205273,197.872662
2030,117.8221892,197.6314075
2031,117.924272,197.3903307
2032,118.0267754,197.1494325
2033,118.1296991,196.9087136
2034,118.2330428,196.6681746
2035,118.3368061,196.4278164
2036,118.4409888,196.1876397
2037,118.5455906,195.9476451
2038,118.650611,195.7078335
2039,118.7560498,195.4682055
2040,118.8619067,195.228762
2041,118.9681814,194.9895035
2042,119.0748734,194.7504309
2043,119.1819826,194.5115449
2044,119.2895085,194.2728462
2045,119.3974509,194.0343355
2046,119.5058094,193.7960136
2047,119.6145836,193.5578812
2048,119.7237734,193.3199389
2049,119.8333782,193.0821876
2050,119.9433979,192.844628
2051,120.0538319,192.6072607
2052,120.1646801,192.3700866
2053,120.2759421,192.1331063
2054,120.3876176,191.8963205
2055,120.4997061,191.65973
2056,120.6122073,191.4233355
2057,120.725121,191.1871377
2058,120.8384468,190.9511373
2059,120.9521843,190.7153351
2060,121.0663332,190.4797317
2061,121.1808931,190.244328
2062,121.2958636,190.0091245
2063,121.4112445,189.7741221
2064,121.5270354,189.5393214
2065,121.643236,189.3047231
2066,121.7598458,189.070328
2067,121.8768645,188.8361368
2068,121.9942918,188.6021502
2069,122.1121272,188.3683689
2070,122.2303706,188.1347936
2071,122.3490214,187.901425
2072,122.4680793,187.6682639
2073,122.587544,187.4353109
2074,122.7074151,187.2025668
2075,122.8276922,186.9700323
2076,122.948375,186.737708
2077,123.0694631,186.5055947
2078,123.1909561,186.2736931
2079,123.3128537,186.0420039
2080,123.4351555,185.8105279
2081,123.5578611,185.5792656
2082,123.6809701,185.3482178
2083,123.8044822,185.1173853
2084,123.928397,184.8867686
2085,124.0527141,184.6563686
2086,124.1774331,184.426186
2087,124.3025537,184.1962213
2088,124.4280754,183.9664754
2089,124.553998,183.7369489
2090,124.6803209,183.5076425
2091,124.8070439,183.278557
2092,124.9341665,183.0496929
2093,125.0616884,182.8210511
2094,125.1896091,182.5926322
2095,125.3179283,182.364437
2096,125.4466456,182.136466
2097,125.5757606,181.90872
2098,125.7052728,181.6811997
2099,125.835182,181.4539058
2100,125.9654877,181.226839
2101,126.0961894,181
2102,126.2272869,180.7733894
2103,126.3587797,180.547008
2104,126.4906674,180.3208564
2105,126.6229496,180.0949354
2106,126.7556259,179.8692456
2107,126.8886959,179.6437876
2108,127.0221593,179.4185623
2109,127.1560155,179.1935703
2110,127.2902641,178.9688122
2111,127.4249049,178.7442888
2112,127.5599373,178.5200007
2113,127.695361,178.2959486
2114,127.8311755,178.0721332
2115,127.9673804,177.8485552
2116,128.1039753,177.6252153
2117,128.2409599,177.4021141
2118,128.3783336,177.1792523
2119,128.5160961,176.9566307
2120,128.6542469,176.7342498
2121,128.7927856,176.5121104
2122,128.9317118,176.2902131
2123,129.0710251,176.0685586
2124,129.210725,175.8471476
2125,129.3508112,175.6259808
2126,129.4912831,175.4050587
2127,129.6321404,175.1843822
2128,129.7733827,174.9639519
2129,129.9150095,174.7437685
2130,130.0570203,174.5238325
2131,130.1994148,174.3041447
2132,130.3421925,174.0847058
2133,130.485353,173.8655165
2134,130.6288958,173.6465773
2135,130.7728205,173.427889
2136,130.9171267,173.2094522
2137,131.0618139,172.9912676
2138,131.2068817,172.7733359
2139,131.3523296,172.5556577
2140,131.4981572,172.3382337
2141,131.6443641,172.1210645
2142,131.7909498,171.9041508
2143,131.9379139,171.6874933
2144,132.0852558,171.4710927
2145,132.2329753,171.2549495
2146,132.3810717,171.0390645
2147,132.5295447,170.8234382
2148,132.6783938,170.6080715
2149,132.8276186,170.3929648
2150,132.9772186,170.178119
2151,133.1271934,169.9635345
2152,133.2775424,169.7492122
2153,133.4282652,169.5351526
2154,133.5793615,169.3213563
2155,133.7308306,169.1078241
2156,133.8826722,168.8945566
2157,134.0348858,168.6815545
2158,134.187471,168.4688183
2159,134.3404272,168.2563488
2160,134.4937539,168.0441465
2161,134.6474508,167.8322122
2162,134.8015174,167.6205464
2163,134.9559532,167.4091499
2164,135.1107577,167.1980232
2165,135.2659304,166.987167
2166,135.4214709,166.776582
2167,135.5773787,166.5662688
2168,135.7336534,166.356228
2169,135.8902944,166.1464602
2170,136.0473012,165.9369662
2171,136.2046735,165.7277465
2172,136.3624107,165.5188018
2173,136.5205123,165.3101328
2174,136.6789779,165.10174
2175,136.8378069,164.893624
2176,136.996999,164.6857856
2177,137.1565535,164.4782254
2178,137.3164701,164.270944
2179,137.4767481,164.063942
2180,137.6373873,163.85722
2181,137.798387,163.6507787
2182,137.9597467,163.4446187
2183,138.121466,163.2387407
2184,138.2835444,163.0331452
2185,138.4459814,162.827833
2186,138.6087765,162.6228045
2187,138.7719291,162.4180605
2188,138.9354389,162.2136015
2189,139.0993053,162.0094283
2190,139.2635277,161.8055414
2191,139.4281058,161.6019413
2192,139.5930389,161.3986289
2193,139.7583267,161.1956046
2194,139.9239685,160.9928691
2195,140.089964,160.790423
2196,140.2563125,160.588267
2197,140.4230136,160.3864015
2198,140.5900667,160.1848274
2199,140.7574715,159.9835451
2200,140.9252272,159.7825553
2201,141.0933335,159.5818585
2202,141.2617899,159.3814555
2203,141.4305957,159.1813468
2204,141.5997505,158.9815331
2205,141.7692539,158.7820148
2206,141.9391052,158.5827928
2207,142.1093039,158.3838674
2208,142.2798496,158.1852394
2209,142.4507417,157.9869094
2210,142.6219796,157.7888779
2211,142.793563,157.5911457
2212,142.9654912,157.3937131
2213,143.1377637,157.196581
2214,143.31038,156.9997498
2215,143.4833396,156.8032202
2216,143.6566419,156.6069928
2217,143.8302864,156.4110681
2218,144.0042727,156.2154468
2219,144.1786,156.0201295
2220,144.3532681,155.8251167
2221,144.5282762,155.630409
2222,144.7036239,155.4360072
2223,144.8793106,155.2419116
2224,145.0553358,155.048123
2225,145.2316989,154.8546419
2226,145.4083995,154.6614689
2227,145.5854369,154.4686045
2228,145.7628107,154.2760495
2229,145.9405203,154.0838044
2230,146.1185652,153.8918697
2231,146.2969448,153.700246
2232,146.4756585,153.5089339
2233,146.6547059,153.3179341
2234,146.8340864,153.1272471
2235,147.0137994,152.9368734
2236,147.1938443,152.7468136
2237,147.3742208,152.5570684
2238,147.5549281,152.3676383
2239,147.7359658,152.1785239
2240,147.9173332,151.9897258
2241,148.0990299,151.8012444
2242,148.2810553,151.6130805
2243,148.4634089,151.4252346
2244,148.6460899,151.2377072
2245,148.8290981,151.0504989
2246,149.0124326,150.8636104
2247,149.1960931,150.6770421
2248,149.3800789,150.4907946
2249,149.5643895,150.3048685
2250,149.7490243,150.1192644
2251,149.9339828,149.9339828
2252,150.1192644,149.7490243
2253,150.3048685,149.5643895
2254,150.4907946,149.3800789
2255,150.6770421,149.1960931
2256,150.8636104,149.0124326
2257,151.0504989,148.8290981
2258,151.2377072,148.6460899
2259,151.4252346,148.4634089
2260,151.6130805,148.2810553
2261,151.8012444,148.0990299
2262,151.9897258,147.9173332
2263,152.1785239,147.7359658
2264,152.3676383,147.5549281
2265,152.5570684,147.3742208
2266,152.7468136,147.1938443
2267,152.9368734,147.0137994
2268,153.1272471,146.8340864
2269,153.3179341,146.6547059
2270,153.5089339,146.4756585
2271,153.700246,146.2969448
2272,153.8918697,146.1185652
2273,154.0838044,145.9405203
2274,154.2760495,145.7628107
2275,154.4686045,145.5854369
2276,154.6614689,145.4083995
2277,154.8546419,145.2316989
2278,155.048123,145.0553358
2279,155.2419116,144.8793106
2280,155.4360072,144.7036239
2281,155.630409,144.5282762
2282,155.8251167,144.3532681
2283,156.0201295,144.1786
2284,156.2154468,144.0042727
2285,156.4110681,143.8302864
2286,156.6069928,143.6566419
2287,156.8032202,143.4833396
2288,156.9997498,143.31038
2289,157.196581,143.1377637
2290,157.3937131,142.9654912
2291,157.5911457,142.793563
2292,157.7888779,142.6219796
2293,157.9869094,142.4507417
2294,158.1852394,142.2798496
2295,158.3838674,142.1093039
2296,158.5827928,141.9391052
2297,158.7820148,141.7692539
2298,158.9815331,141.5997505
2299,159.1813468,141.4305957
2300,159.3814555,141.2617899
2301,159.5818585,141.0933335
2302,159.7825553,140.9252272
2303,159.9835451,140.7574715
2304,160.1848274,140.5900667
2305,160.3864015,140.4230136
2306,160.588267,140.2563125
2307,160.790423,140.089964
2308,160.9928691,139.9239685
2309,161.1956046,139.7583267
2310,161.3986289,139.5930389
2311,161.6019413,139.4281058
2312,161.8055414,139.2635277
2313,162.0094283,139.0993053
2314,162.2136015,138.9354389
2315,162.4180605,138.7719291
2316,162.6228045,138.6087765
2317,162.827833,138.4459814
2318,163.0331452,138.2835444
2319,163.2387407,138.121466
2320,163.4446187,137.9597467
2321,163.6507787,137.798387
2322,163.85722,137.6373873
2323,164.063942,137.4767481
2324,164.270944,137.3164701
2325,164.4782254,137.1565535
2326,164.6857856,136.996999
2327,164.893624,136.8378069
2328,165.10174,136.6789779
2329,165.3101328,136.5205123
2330,165.5188018,136.3624107
2331,165.7277465,136.2046735
2332,165.9369662,136.0473012
2333,166.1464602,135.8902944
2334,166.356228,135.7336534
2335,166.5662688,135.5773787
2336,166.776582,135.4214709
2337,166.987167,135.2659304
2338,167.1980232,135.1107577
2339,167.4091499,134.9559532
2340,167.6205464,134.8015174
2341,167.8322122,134.6474508
2342,168.0441465,134.4937539
2343,168.2563488,134.3404272
2344,168.4688183,134.187471
2345,168.6815545,134.0348858
2346,168.8945566,133.8826722
2347,169.1078241,133.7308306
2348,169.3213563,133.5793615
2349,169.5351526,133.4282652
2350,169.7492122,133.2775424
2351,169.9635345,133.1271934
2352,170.178119,132.9772186
2353,170.3929648,132.8276186
2354,170.6080715,132.6783938
2355,170.8234382,132.5295447
2356,171.0390645,132.3810717
2357,171.2549495,132.2329753
2358,171.4710927,132.0852558
2359,171.6874933,131.9379139
2360,171.9041508,131.7909498
2361,172.1210645,131.6443641
2362,172.3382337,131.4981572
2363,172.5556577,131.3523296
2364,172.7733359,131.2068817
2365,172.9912676,131.0618139
2366,173.2094522,130.9171267
2367,173.427889,130.7728205
2368,173.6465773,130.6288958
2369,173.8655165,130.485353
2370,174.0847058,130.3421925
2371,174.3041447,130.1994148
2372,174.5238325,130.0570203
2373,174.7437685,129.9150095
2374,174.9639519,129.7733827
2375,175.1843822,129.6321404
2376,175.4050587,129.4912831
2377,175.6259808,129.3508112
2378,175.8471476,129.210725
2379,176.0685586,129.0710251
2380,176.2902131,128.9317118
2381,176.5121104,128.7927856
2382,176.7342498,128.6542469
2383,176.9566307,128.5160961
2384,177.1792523,128.3783336
2385,177.4021141,128.2409599
2386,177.6252153,128.1039753
2387,177.8485552,127.9673804
2388,178.0721332,127.8311755
2389,178.2959486,127.695361
2390,178.5200007,127.5599373
2391,178.7442888,127.4249049
2392,178.9688122,127.2902641
2393,179.1935703,127.1560155
2394,179.4185623,127.0221593
2395,179.6437876,126.8886959
2396,179.8692456,126.7556259
2397,180.0949354,126.6229496
2398,180.3208564,126.4906674
2399,180.547008,126.3587797
2400,180.7733894,126.2272869
2401,181,126.0961894
2402,181.226839,125.9654877
2403,181.4539058,125.835182
2404,181.6811997,125.7052728
2405,181.90872,125.5757606
2406,182.136466,125.4466456
2407,182.364437,125.3179283
2408,182.5926322,125.1896091
2409,182.8210511,125.0616884
2410,183.0496929,124.9341665
2411,183.278557,124.8070439
2412,183.5076425,124.6803209
2413,183.7369489,124.553998
2414,183.9664754,124.4280754
2415,184.1962213,124.3025537
2416,184.426186,124.1774331
2417,184.6563686,124.0527141
2418,184.8867686,123.928397
2419,185.1173853,123.8044822
2420,185.3482178,123.6809701
2421,185.5792656,123.5578611
2422,185.8105279,123.4351555
2423,186.0420039,123.3128537
2424,186.2736931,123.1909561
2425,186.5055947,123.0694631
2426,186.737708,122.948375
2427,186.9700323,122.8276922
2428,187.2025668,122.7074151
2429,187.4353109,122.587544
2430,187.6682639,122.4680793
2431,187.901425,122.3490214
2432,188.1347936,122.2303706
2433,188.3683689,122.1121272
2434,188.6021502,121.9942918
2435,188.8361368,121.8768645
2436,189.070328,121.7598458
2437,189.3047231,121.643236
2438,189.5393214,121.5270354
2439,189.7741221,121.4112445
2440,190.0091245,121.2958636
2441,190.244328,121.1808931
2442,190.4797317,121.0663332
2443,190.7153351,120.9521843
2444,190.9511373,120.8384468
2445,191.1871377,120.725121
2446,191.4233355,120.6122073
2447,191.65973,120.4997061
2448,191.8963205,120.3876176
2449,192.1331063,120.2759421
2450,192.3700866,120.1646801
2451,192.6072607,120.0538319
2452,192.844628,119.9433979
2453,193.0821876,119.8333782
2454,193.3199389,119.7237734
2455,193.5578812,119.6145836
2456,193.7960136,119.5058094
2457,194.0343355,119.3974509
2458,194.2728462,119.2895085
2459,194.5115449,119.1819826
2460,194.7504309,119.0748734
2461,194.9895035,118.9681814
2462,195.228762,118.8619067
2463,195.4682055,118.7560498
2464,195.7078335,118.650611
2465,195.9476451,118.5455906
2466,196.1876397,118.4409888
2467,196.4278164,118.3368061
2468,196.6681746,118.2330428
2469,196.9087136,118.1296991
2470,197.1494325,118.0267754
2471,197.3903307,117.924272
2472,197.6314075,117.8221892
2473,197.872662,117.7205273
2474,198.1140937,117.6192866
2475,198.3557016,117.5184674
2476,198.5974851,117.4180701
2477,198.8394435,117.318095
2478,199.0815761,117.2185422
2479,199.323882,117.1194123
2480,199.5663605,117.0207054
2481,199.809011,116.9224218
2482,200.0518326,116.8245619
2483,200.2948247,116.727126
2484,200.5379864,116.6301143
2485,200.7813171,116.5335271
2486,201.024816,116.4373648
2487,201.2684823,116.3416276
2488,201.5123154,116.2463159
2489,201.7563145,116.1514298
2490,202.0004788,116.0569698
2491,202.2448076,115.962936
2492,202.4893001,115.8693289
2493,202.7339556,115.7761485
2494,202.9787734,115.6833954
2495,203.2237527,115.5910696
2496,203.4688928,115.4991716
2497,203.7141929,115.4077016
2498,203.9596523,115.3166598
2499,204.2052702,115.2260466
2500,204.4510458,115.1358622
2501,204.6969785,115.0461069
2502,204.9430675,114.9567809
2503,205.189312,114.8678847
2504,205.4357112,114.7794183
2505,205.6822645,114.6913821
2506,205.9289711,114.6037763
2507,206.1758302,114.5166013
2508,206.4228411,114.4298573
2509,206.670003,114.3435445
2510,206.9173152,114.2576632
2511,207.1647768,114.1722137
2512,207.4123873,114.0871962
2513,207.6601457,114.002611
2514,207.9080514,113.9184583
2515,208.1561036,113.8347385
2516,208.4043015,113.7514517
2517,208.6526445,113.6685983
2518,208.9011316,113.5861784
2519,209.1497622,113.5041923
2520,209.3985356,113.4226403
2521,209.6474508,113.3415226
2522,209.8965073,113.2608394
2523,210.1457043,113.1805911
2524,210.3950409,113.1007778
2525,210.6445164,113.0213998
2526,210.8941301,112.9424574
2527,211.1438812,112.8639507
2528,211.3937689,112.7858801
2529,211.6437925,112.7082457
2530,211.8939512,112.6310478
2531,212.1442443,112.5542866
2532,212.394671,112.4779624
2533,212.6452305,112.4020754
2534,212.895922,112.3266258
2535,213.1467449,112.2516138
2536,213.3976983,112.1770398
2537,213.6487815,112.1029038
2538,213.8999937,112.0292062
2539,214.1513341,111.9559471
2540,214.402802,111.8831269
2541,214.6543966,111.8107456
2542,214.9061172,111.7388036
2543,215.1579629,111.667301
2544,215.4099331,111.596238
2545,215.6620269,111.525615
2546,215.9142436,111.455432
2547,216.1665824,111.3856894
2548,216.4190425,111.3163872
2549,216.6716232,111.2475258
2550,216.9243237,111.1791054
2551,217.1771432,111.1111261
2552,217.430081,111.0435881
2553,217.6831363,110.9764917
2554,217.9363083,110.9098371
2555,218.1895963,110.8436244
2556,218.4429994,110.7778539
2557,218.6965169,110.7125258
2558,218.9501481,110.6476403
2559,219.2038921,110.5831975
2560,219.4577482,110.5191977
2561,219.7117157,110.4556411
2562,219.9657936,110.3925278
2563,220.2199814,110.329858
2564,220.4742781,110.267632
2565,220.728683,110.2058499
2566,220.9831954,110.1445119
2567,221.2378145,110.0836183
2568,221.4925394,110.0231691
2569,221.7473695,109.9631646
2570,222.0023039,109.9036049
2571,222.2573418,109.8444903
2572,222.5124826,109.7858209
2573,222.7677254,109.7275969
2574,223.0230693,109.6698184
2575,223.2785138,109.6124857
2576,223.5340579,109.5555989
2577,223.7897009,109.4991582
2578,224.0454421,109.4431638
2579,224.3012805,109.3876159
2580,224.5572156,109.3325145
2581,224.8132464,109.2778599
2582,225.0693722,109.2236522
2583,225.3255922,109.1698917
2584,225.5819057,109.1165784
2585,225.8383118,109.0637126
2586,226.0948098,109.0112943
2587,226.3513989,108.9593238
2588,226.6080784,108.9078012
2589,226.8648473,108.8567267
2590,227.121705,108.8061004
2591,227.3786507,108.7559225
2592,227.6356836,108.7061931
2593,227.8928028,108.6569124
2594,228.1500077,108.6080805
2595,228.4072974,108.5596976
2596,228.6646712,108.5117639
2597,228.9221282,108.4642794
2598,229.1796677,108.4172443
2599,229.437289,108.3706588
2600,229.6949911,108.324523
2601,229.9527733,108.278837
2602,230.210635,108.2336011
2603,230.4685751,108.1888152
2604,230.7265931,108.1444796
2605,230.984688,108.1005944
2606,231.2428591,108.0571598
2607,231.5011057,108.0141758
2608,231.7594268,107.9716425
2609,232.0178218,107.9295602
2610,232.2762899,107.887929
2611,232.5348302,107.8467489
2612,232.7934421,107.8060201
2613,233.0521246,107.7657428
2614,233.310877,107.725917
2615,233.5696985,107.6865428
2616,233.8285883,107.6476205
2617,234.0875457,107.6091501
2618,234.3465698,107.5711316
2619,234.6056599,107.5335654
2620,234.8648152,107.4964513
2621,235.1240349,107.4597897
2622,235.3833181,107.4235805
2623,235.6426641,107.3878239
2624,235.9020722,107.35252
2625,236.1615415,107.317669
2626,236.4210712,107.2832708
2627,236.6806605,107.2493256
2628,236.9403087,107.2158336
2629,237.200015,107.1827948
2630,237.4597785,107.1502093
2631,237.7195985,107.1180773
2632,237.9794742,107.0863987
2633,238.2394048,107.0551738
2634,238.4993894,107.0244026
2635,238.7594274,106.9940852
2636,239.0195179,106.9642216
2637,239.2796602,106.9348121
2638,239.5398533,106.9058567
2639,239.8000966,106.8773554
2640,240.0603893,106.8493084
2641,240.3207305,106.8217157
2642,240.5811195,106.7945774
2643,240.8415554,106.7678937
2644,241.1020375,106.7416645
2645,241.362565,106.71589
2646,241.6231371,106.6905702
2647,241.883753,106.6657053
2648,242.1444119,106.6412953
2649,242.405113,106.6173402
2650,242.6658555,106.5938402
2651,242.9266386,106.5707953
2652,243.1874615,106.5482056
2653,243.4483235,106.5260711
2654,243.7092237,106.504392
2655,243.9701614,106.4831682
2656,244.2311356,106.4623999
2657,244.4921458,106.4420872
2658,244.753191,106.42223
2659,245.0142704,106.4028284
2660,245.2753834,106.3838826
2661,245.5365289,106.3653925
2662,245.7977064,106.3473582
2663,246.0589149,106.3297798
2664,246.3201538,106.3126573
2665,246.5814221,106.2959907
2666,246.8427191,106.2797802
2667,247.104044,106.2640258
2668,247.365396,106.2487275
2669,247.6267743,106.2338854
2670,247.8881781,106.2194995
2671,248.1496066,106.2055698
2672,248.411059,106.1920964
2673,248.6725345,106.1790794
2674,248.9340324,106.1665188
2675,249.1955518,106.1544145
2676,249.4570919,106.1427668
2677,249.7186519,106.1315755
2678,249.9802311,106.1208407
2679,250.2418286,106.1105625
2680,250.5034437,106.1007409
2681,250.7650755,106.0913759
2682,251.0267232,106.0824676
2683,251.2883861,106.0740159
2684,251.5500634,106.066021
2685,251.8117542,106.0584827
2686,252.0734578,106.0514013
2687,252.3351733,106.0447765
2688,252.5969,106.0386086
2689,252.858637,106.0328975
2690,253.1203836,106.0276432
2691,253.382139,106.0228457
2692,253.6439024,106.0185051
2693,253.9056729,106.0146214
2694,254.1674499,106.0111946
2695,254.4292324,106.0082246
2696,254.6910197,106.0057115
2697,254.952811,106.0036554
2698,255.2146054,106.0020562
2699,255.4764023,106.0009139
2700,255.7382007,106.0002285
2701,256,106
2702,256.2617993,106.0002285
2703,256.5235977,106.0009139
2704,256.7853946,106.0020562
2705,257.047189,106.0036554
2706,257.3089803,106.0057115
2707,257.5707676,106.0082246
2708,257.8325501,106.0111946
2709,258.0943271,106.0146214
2710,258.3560976,106.0185051
2711,258.617861,106.0228457
2712,258.8796164,106.0276432
2713,259.141363,106.0328975
2714,259.4031,106.0386086
2715,259.6648267,106.0447765
2716,259.9265422,106.0514013
2717,260.1882458,106.0584827
2718,260.4499366,106.066021
2719,260.7116139,106.0740159
2720,260.9732768,106.0824676
2721,261.2349245,106.0913759
2722,261.4965563,106.1007409
2723,261.7581714,106.1105625
2724,262.0197689,106.1208407
2725,262.2813481,106.1315755
2726,262.5429081,106.1427668
2727,262.8044482,106.1544145
2728,263.0659676,106.1665188
2729,263.3274655,106.1790794
2730,263.588941,106.1920964
2731,263.8503934,106.2055698
2732,264.1118219,106.2194995
2733,264.3732257,106.2338854
2734,264.634604,106.2487275
2735,264.895956,106.2640258
2736,265.1572809,106.2797802
2737,265.4185779,106.2959907
2738,265.6798462,106.3126573
2739,265.9410851,106.3297798
2740,266.2022936,106.3473582
2741,266.4634711,106.3653925
2742,266.7246166,106.3838826
2743,266.9857296,106.4028284
2744,267.246809,106.42223
2745,267.5078542,106.4420872
2746,267.7688644,106.4623999
2747,268.0298386,106.4831682
2748,268.2907763,106.504392
2749,268.5516765,106.5260711
2750,268.8125385,106.5482056
2751,269.0733614,106.5707953
2752,269.3341445,106.5938402
2753,269.594887,106.6173402
2754,269.8555881,106.6412953
2755,270.116247,106.6657053
2756,270.3768629,106.6905702
2757,270.637435,106.71589
2758,270.8979625,106.7416645
2759,271.1584446,106.7678937
2760,271.4188805,106.7945774
2761,271.6792695,106.8217157
2762,271.9396107,106.8493084
2763,272.1999034,106.8773554
2764,272.4601467,106.9058567
2765,272.7203398,106.9348121
2766,272.9804821,106.9642216
2767,273.2405726,106.9940852
2768,273.5006106,107.0244026
2769,273.7605952,107.0551738
2770,274.0205258,107.0863987
2771,274.2804015,107.1180773
2772,274.5402215,107.1502093
2773,274.799985,107.1827948
2774,275.0596913,107.2158336
2775,275.3193395,107.2493256
2776,275.5789288,107.2832708
2777,275.8384585,107.317669
2778,276.0979278,107.35252
2779,276.3573359,107.3878239
2780,276.6166819,107.4235805
2781,276.8759651,107.4597897
2782,277.1351848,107.4964513
2783,277.3943401,107.5335654
2784,277.6534302,107.5711316
2785,277.9124543,107.6091501
2786,278.1714117,107.6476205
2787,278.4303015,107.6865428
2788,278.689123,107.725917
2789,278.9478754,107.7657428
2790,279.2065579,107.8060201
2791,279.4651698,107.8467489
2792,279.7237101,107.887929
2793,279.9821782,107.9295602
2794,280.2405732,107.9716425
2795,280.4988943,108.0141758
2796,280.7571409,108.0571598
2797,281.015312,108.1005944
2798,281.2734069,108.1444796
2799,281.5314249,108.1888152
2800,281.789365,108.2336011
2801,282.0472267,108.278837
2802,282.3050089,108.324523
2803,282.562711,108.3706588
2804,282.8203323,108.4172443
2805,283.0778718,108.4642794
2806,283.3353288,108.5117639
2807,283.5927026,108.5596976
2808,283.8499923,108.6080805
2809,284.1071972,108.6569124
2810,284.3643164,108.7061931
2811,284.6213493,108.7559225
2812,284.878295,108.8061004
2813,285.1351527,108.8567267
2814,285.3919216,108.9078012
2815,285.6486011,108.9593238
2816,285.9051902,109.0112943
2817,286.1616882,109.0637126
2818,286.4180943,109.1165784
2819,286.6744078,109.1698917
2820,286.9306278,109.2236522
2821,287.1867536,109.2778599
2822,287.4427844,109.3325145
2823,287.6987195,109.3876159
2824,287.9545579,109.4431638
2825,288.2102991,109.4991582
2826,288.4659421,109.5555989
2827,288.7214862,109.6124857
2828,288.9769307,109.6698184
2829,289.2322746,109.7275969
2830,289.4875174,109.7858209
2831,289.7426582,109.8444903
2832,289.9976961,109.9036049
2833,290.2526305,109.9631646
2834,290.5074606,110.0231691
2835,290.7621855,110.0836183
2836,291.0168046,110.1445119
2837,291.271317,110.2058499
2838,291.5257219,110.267632
2839,291.7800186,110.329858
2840,292.0342064,110.3925278
2841,292.2882843,110.4556411
2842,292.5422518,110.5191977
2843,292.7961079,110.5831975
2844,293.0498519,110.6476403
2845,293.3034831,110.7125258
2846,293.5570006,110.7778539
2847,293.8104037,110.8436244
2848,294.0636917,110.9098371
2849,294.3168637,110.9764917
2850,294.569919,111.0435881
2851,294.8228568,111.1111261
2852,295.0756763,111.1791054
2853,295.3283768,111.2475258
2854,295.5809575,111.3163872
2855,295.8334176,111.3856894
2856,296.0857564,111.455432
2857,296.3379731,111.525615
2858,296.5900669,111.596238
2859,296.8420371,111.667301
2860,297.0938828,111.7388036
2861,297.3456034,111.8107456
2862,297.597198,111.8831269
2863,297.8486659,111.9559471
2864,298.1000063,112.0292062
2865,298.3512185,112.1029038
2866,298.6023017,112.1770398
2867,298.8532551,112.2516138
2868,299.104078,112.3266258
2869,299.3547695,112.4020754
2870,299.605329,112.4779624
2871,299.8557557,112.5542866
2872,300.1060488,112.6310478
2873,300.3562075,112.7082457
2874,300.6062311,112.7858801
2875,300.8561188,112.8639507
2876,301.1058699,112.9424574
2877,301.3554836,113.0213998
2878,301.6049591,113.1007778
2879,301.8542957,113.1805911
2880,302.1034927,113.2608394
2881,302.3525492,113.3415226
2882,302.6014644,113.4226403
2883,302.8502378,113.5041923
2884,303.0988684,113.5861784
2885,303.3473555,113.6685983
2886,303.5956985,113.7514517
2887,303.8438964,113.8347385
2888,304.0919486,113.9184583
2889,304.3398543,114.002611
2890,304.5876127,114.0871962
2891,304.8352232,114.1722137
2892,305.0826848,114.2576632
2893,305.329997,114.3435445
2894,305.5771589,114.4298573
2895,305.8241698,114.5166013
2896,306.0710289,114.6037763
2897,306.3177355,114.6913821
2898,306.5642888,114.7794183
2899,306.810688,114.8678847
2900,307.0569325,114.9567809
2901,307.3030215,115.0461069
2902,307.5489542,115.1358622
2903,307.7947298,115.2260466
2904,308.0403477,115.3166598
2905,308.2858071,115.4077016
2906,308.5311072,115.4991716
2907,308.7762473,115.5910696
2908,309.0212266,115.6833954
2909,309.2660444,115.7761485
